geoid,name,county,state,total_population,median_income,median_home_value,educational_attainment,white_alone,black_alone,native,asian,native_hawaiian_pacific_islander,some_other_race_alone,two_or_more,hispanic_or_latino
36047034500,Census Tract 345, Kings County, New York,3188,27127,595700,443,159,2523,0,28,0,58,139,281
36047034700,Census Tract 347, Kings County, New York,3376,36641,613300,508,55,2781,0,48,0,0,0,492
36047034800,Census Tract 348, Kings County, New York,2483,56975,567000,360,958,4,0,472,0,0,0,1049
36047034900,Census Tract 349, Kings County, New York,5932,30463,328100,557,464,4639,8,68,0,0,124,629
36047035000,Census Tract 350, Kings County, New York,2721,34526,-666666666,1076,2631,0,0,29,0,0,42,19
36047035100,Census Tract 351, Kings County, New York,4280,32407,691500,440,480,2436,11,55,0,62,296,951
36047035200,Census Tract 352, Kings County, New York,1012,11444,-666666666,197,575,235,5,4,0,5,5,183
36047035300,Census Tract 353, Kings County, New York,4903,39572,642000,931,1056,3226,0,92,0,0,115,414
36047035400,Census Tract 354, Kings County, New York,5341,50333,290500,2527,5034,34,0,0,0,0,18,255
36047035500,Census Tract 355, Kings County, New York,5660,47239,560800,803,790,4265,0,0,0,0,32,573
36047035601,Census Tract 356.01, Kings County, New York,2683,44395,-666666666,1158,2560,96,0,0,8,0,0,19
36047035602,Census Tract 356.02, Kings County, New York,5009,35800,300600,2165,4706,47,0,120,0,0,0,136
36047035700,Census Tract 357, Kings County, New York,2494,23092,580900,141,34,1873,59,0,0,43,23,510
36047035900,Census Tract 359, Kings County, New York,5234,30838,363000,355,6,4592,0,52,0,0,5,579
36047036001,Census Tract 360.01, Kings County, New York,2923,19696,428600,1069,2818,15,0,0,0,0,64,26
36047036002,Census Tract 360.02, Kings County, New York,4062,17143,165600,1246,3568,19,0,30,0,0,126,319
36047036100,Census Tract 361, Kings County, New York,2621,27220,569400,170,51,1919,0,57,0,0,17,577
36047036200,Census Tract 362, Kings County, New York,3371,29608,489700,739,1319,23,118,830,0,0,0,1081
36047036300,Census Tract 363, Kings County, New York,3917,28556,573400,497,184,2864,97,0,0,0,57,812
36047036400,Census Tract 364, Kings County, New York,2237,35313,524700,673,1207,38,9,761,0,0,55,176
36047036501,Census Tract 365.01, Kings County, New York,2758,40845,469400,444,20,2459,0,0,0,0,7,272
36047036502,Census Tract 365.02, Kings County, New York,1280,33750,631100,88,53,850,0,8,0,0,8,361
36047036600,Census Tract 366, Kings County, New York,4995,39808,400000,1029,2164,164,0,1278,0,0,262,1127
36047036700,Census Tract 367, Kings County, New York,1296,41969,395000,205,65,658,0,106,0,22,46,399
36047036900,Census Tract 369, Kings County, New York,5504,40612,505700,534,298,3518,0,38,0,0,40,1610
36047037000,Census Tract 370, Kings County, New York,4303,61188,556200,1241,2538,0,31,1287,0,65,104,278
36047037100,Census Tract 371, Kings County, New York,4608,50504,493400,537,126,3659,0,122,0,0,35,666
36047037300,Census Tract 373, Kings County, New York,4101,29648,573300,519,343,2518,21,66,0,0,46,1107
36047037401,Census Tract 374.01, Kings County, New York,4264,46083,499300,1332,3515,46,105,287,0,0,177,134
36047037402,Census Tract 374.02, Kings County, New York,4977,31779,493800,1612,3149,247,0,843,0,0,82,656
36047037500,Census Tract 375, Kings County, New York,3170,44231,589300,380,563,1479,118,484,0,0,32,612
36047037700,Census Tract 377, Kings County, New York,4013,40611,695300,753,400,2748,28,45,0,0,77,743
36047037900,Census Tract 379, Kings County, New York,3573,37020,507500,516,240,3041,0,0,0,0,41,251
36047038100,Census Tract 381, Kings County, New York,5187,27260,805500,461,335,4219,0,0,0,0,67,566
36047038200,Census Tract 382, Kings County, New York,5893,18601,1082400,489,519,2034,0,1477,0,0,294,1569
36047038300,Census Tract 383, Kings County, New York,4399,65746,586600,1033,236,3644,0,44,0,21,88,366
36047038500,Census Tract 385, Kings County, New York,3462,47793,611700,862,409,2138,0,201,0,0,65,649
36047038600,Census Tract 386, Kings County, New York,3706,45556,603300,669,1387,3,0,1518,0,9,27,762
36047038700,Census Tract 387, Kings County, New York,4347,40469,472600,768,480,2653,44,277,0,0,5,888
36047038800,Census Tract 388, Kings County, New York,3651,62463,578300,973,2918,109,0,236,0,0,36,352
36047038900,Census Tract 389, Kings County, New York,3063,48615,295600,655,601,241,60,292,0,49,43,1837
36047039000,Census Tract 390, Kings County, New York,2349,52250,552400,489,2099,0,11,92,0,0,64,83
36047039100,Census Tract 391, Kings County, New York,3157,36957,359100,573,536,381,0,61,0,0,105,2074
36047039200,Census Tract 392, Kings County, New York,2860,40724,713400,630,2239,24,0,542,0,0,0,55
36047039300,Census Tract 393, Kings County, New York,3672,50250,543400,679,619,788,70,67,0,0,39,2159
36047039400,Census Tract 394, Kings County, New York,2466,52841,908900,357,2056,0,0,59,0,10,27,314
36047039500,Census Tract 395, Kings County, New York,4359,42787,648900,548,656,1524,0,344,0,0,26,1809
36047039600,Census Tract 396, Kings County, New York,2028,46042,924100,330,1644,0,78,23,159,0,11,113
36047039700,Census Tract 397, Kings County, New York,3458,36387,563900,556,507,1719,0,52,0,0,27,1153
36047039800,Census Tract 398, Kings County, New York,2829,53417,615200,530,1058,0,26,1266,0,15,16,474
36047039900,Census Tract 399, Kings County, New York,3434,35242,619200,536,304,1396,0,12,0,10,0,1712
36047040000,Census Tract 400, Kings County, New York,3325,48750,629700,455,1611,0,0,1346,0,0,0,368
36047040100,Census Tract 401, Kings County, New York,3197,44857,648100,524,442,1652,1,74,0,0,10,1018
36047040200,Census Tract 402, Kings County, New York,2749,43828,684700,489,1068,0,53,1166,0,0,14,501
36047040300,Census Tract 403, Kings County, New York,3770,26822,708300,573,342,2483,0,22,0,0,0,923
36047040400,Census Tract 404, Kings County, New York,2343,52328,691900,445,1106,13,0,940,0,0,20,264
36047040500,Census Tract 405, Kings County, New York,1590,51964,446200,292,87,544,0,28,0,0,7,924
36047040600,Census Tract 406, Kings County, New York,3117,36719,783600,661,995,0,0,1585,0,70,23,444
36047040700,Census Tract 407, Kings County, New York,0,-666666666,-666666666,0,0,0,0,0,0,0,0,0
36047040800,Census Tract 408, Kings County, New York,3391,56761,614100,623,1130,117,0,1523,0,0,98,523
36047040900,Census Tract 409, Kings County, New York,3663,43981,457400,441,322,662,25,40,0,0,32,2607
36047041000,Census Tract 410, Kings County, New York,1887,41786,625800,393,1089,13,0,541,0,0,19,225
36047041100,Census Tract 411, Kings County, New York,3158,35391,398100,271,246,1156,15,53,0,0,42,1646
36047041200,Census Tract 412, Kings County, New York,3141,52083,656400,492,1709,0,25,843,0,0,0,589
36047041300,Census Tract 413, Kings County, New York,4217,39727,499100,402,355,1143,46,109,0,30,49,2531
36047041401,Census Tract 414.01, Kings County, New York,1493,58750,493500,287,1143,11,0,81,0,0,0,258
36047041402,Census Tract 414.02, Kings County, New York,1765,38375,-666666666,495,1750,0,0,0,0,0,0,15
36047041500,Census Tract 415, Kings County, New York,4311,53442,617000,423,331,1134,52,85,0,0,15,2746
36047041600,Census Tract 416, Kings County, New York,2532,44426,697500,309,1949,48,0,185,0,15,0,335
36047041700,Census Tract 417, Kings County, New York,3208,27705,600900,217,183,588,13,292,0,0,0,2145
36047041800,Census Tract 418, Kings County, New York,2713,33542,782300,294,2195,4,6,75,0,0,0,439
36047041900,Census Tract 419, Kings County, New York,3815,39504,493100,421,501,613,111,88,0,44,0,2493
36047042000,Census Tract 420, Kings County, New York,1696,46500,927100,339,1530,20,19,37,0,0,0,90
36047042100,Census Tract 421, Kings County, New York,4219,39483,597300,548,510,1031,79,140,0,6,20,2494
36047042200,Census Tract 422, Kings County, New York,3501,67500,791200,818,2519,50,74,46,0,0,224,662
36047042300,Census Tract 423, Kings County, New York,4718,47273,483800,632,826,261,129,240,0,0,70,3321
36047042400,Census Tract 424, Kings County, New York,3786,48750,635700,794,2277,0,0,965,0,0,32,512
36047042500,Census Tract 425, Kings County, New York,2932,49521,397100,779,786,183,1,83,0,0,37,1842
36047042600,Census Tract 426, Kings County, New York,4231,46316,603900,941,1954,95,0,1348,0,0,74,760
36047042700,Census Tract 427, Kings County, New York,5496,47703,704200,949,1220,410,18,267,0,0,82,3499
36047042800,Census Tract 428, Kings County, New York,3764,54306,589200,1414,2602,0,0,965,0,0,24,173
36047042900,Census Tract 429, Kings County, New York,5811,44493,368500,799,1157,221,0,147,0,15,79,4192
36047043000,Census Tract 430, Kings County, New York,3405,37350,543000,671,1567,0,0,1572,0,0,0,266
36047043100,Census Tract 431, Kings County, New York,5402,50441,599100,888,1124,124,140,658,0,0,55,3441
36047043200,Census Tract 432, Kings County, New York,4730,47734,603100,948,1913,3,8,2031,0,29,126,628
36047043300,Census Tract 433, Kings County, New York,4303,37632,718800,338,269,345,25,296,0,0,0,3393
36047043400,Census Tract 434, Kings County, New York,3327,50347,602300,984,1903,88,0,945,0,0,133,258
36047043500,Census Tract 435, Kings County, New York,5018,40368,455400,548,408,752,0,138,0,0,20,3700
36047043600,Census Tract 436, Kings County, New York,4676,53723,897000,1225,2866,46,0,1415,0,0,10,339
36047043700,Census Tract 437, Kings County, New York,5904,44058,544600,986,891,1034,0,80,0,8,126,3765
36047043800,Census Tract 438, Kings County, New York,2593,46250,765400,544,1861,65,0,266,0,0,58,343
36047043900,Census Tract 439, Kings County, New York,3971,38021,531500,390,189,554,0,254,0,0,67,2907
36047044000,Census Tract 440, Kings County, New York,2889,51591,872800,615,2438,63,33,84,0,0,70,201
36047044100,Census Tract 441, Kings County, New York,5958,52676,523000,693,688,130,60,701,0,29,24,4368
36047044200,Census Tract 442, Kings County, New York,3035,68095,950500,795,2696,0,229,49,0,5,56,0
36047044300,Census Tract 443, Kings County, New York,5414,58412,525600,892,816,162,0,692,0,34,89,3621
36047044400,Census Tract 444, Kings County, New York,3430,47583,604200,716,2791,76,39,194,0,0,8,322
36047044500,Census Tract 445, Kings County, New York,5039,47255,545300,997,870,206,99,522,0,102,112,3227
36047044600,Census Tract 446, Kings County, New York,2181,50844,760200,459,1160,15,5,683,0,0,43,275
36047044700,Census Tract 447, Kings County, New York,2518,50236,610600,631,675,466,0,129,0,10,29,1209
36047044800,Census Tract 448, Kings County, New York,1816,55750,462100,474,1426,0,0,170,0,0,44,176
36047044900,Census Tract 449, Kings County, New York,3468,28750,784500,344,556,1126,20,150,0,8,0,1608
36047045000,Census Tract 450, Kings County, New York,514,45938,856300,111,497,0,0,0,0,0,0,17
36047045200,Census Tract 452, Kings County, New York,2839,73906,818200,698,2627,8,0,82,0,0,0,122
36047045300,Census Tract 453, Kings County, New York,2337,62632,-666666666,491,623,544,0,72,0,0,10,1088
36047045400,Census Tract 454, Kings County, New York,1836,42198,715600,410,1294,17,8,221,0,0,122,182
36047045600,Census Tract 456, Kings County, New York,2520,36786,1234000,633,1848,37,0,394,0,6,188,47
36047045800,Census Tract 458, Kings County, New York,1757,68125,958300,313,1715,15,10,0,0,0,0,17
36047046000,Census Tract 460, Kings County, New York,3726,45901,662500,918,1793,47,14,1554,0,26,176,130
36047046201,Census Tract 462.01, Kings County, New York,2706,33224,424000,831,1964,0,0,482,0,0,0,260
36047046202,Census Tract 462.02, Kings County, New York,2301,50913,894700,464,1915,0,0,16,0,0,0,370
36047046400,Census Tract 464, Kings County, New York,2772,52768,847500,335,2526,36,0,128,0,0,42,40
36047046800,Census Tract 468, Kings County, New York,2254,42000,718500,240,2130,10,0,76,0,0,0,38
36047047000,Census Tract 470, Kings County, New York,2616,48611,895800,224,2397,7,0,85,0,13,34,80
36047047200,Census Tract 472, Kings County, New York,2905,54263,727100,339,2873,17,0,0,0,0,7,8
36047047400,Census Tract 474, Kings County, New York,2749,52599,901000,295,2646,0,0,17,0,0,63,23
36047047600,Census Tract 476, Kings County, New York,3547,34943,761400,398,3105,86,24,25,0,0,13,294
36047047700,Census Tract 477, Kings County, New York,3644,87596,709800,1955,2748,88,0,318,0,40,91,359
36047047800,Census Tract 478, Kings County, New York,4491,33144,798600,347,3258,3,25,302,0,54,0,874
36047048000,Census Tract 480, Kings County, New York,4051,30813,715300,471,2644,143,0,431,0,0,0,833
36047048100,Census Tract 481, Kings County, New York,2978,73799,614100,1288,1521,123,0,250,0,22,16,1046
36047048200,Census Tract 482, Kings County, New York,5316,36270,545100,1447,2438,259,7,1986,0,127,19,480
36047048400,Census Tract 484, Kings County, New York,6146,35426,545000,995,4578,454,0,302,0,0,418,394
36047048500,Census Tract 485, Kings County, New York,2854,95921,541700,1250,1454,119,32,118,0,15,53,1095
36047048600,Census Tract 486, Kings County, New York,3300,45045,668500,450,834,99,23,1348,0,0,13,983
36047048800,Census Tract 488, Kings County, New York,4113,52266,351300,1058,2047,233,0,1181,0,0,180,472
36047048900,Census Tract 489, Kings County, New York,3755,18529,-666666666,216,25,1229,33,67,0,0,3,2414
36047049000,Census Tract 490, Kings County, New York,6248,52319,410000,1896,3577,534,27,741,0,12,251,1133
36047049100,Census Tract 491, Kings County, New York,6459,32490,-666666666,635,1022,936,113,2497,29,0,0,1975
36047049200,Census Tract 492, Kings County, New York,3293,46274,564100,706,1521,467,8,825,0,0,19,453
36047049300,Census Tract 493, Kings County, New York,7684,31270,605300,1639,1413,1009,23,312,0,17,319,4614
36047049400,Census Tract 494, Kings County, New York,5874,53000,397800,1909,2952,630,0,1088,0,54,276,874
36047049500,Census Tract 495, Kings County, New York,2899,87135,779900,1245,1764,18,0,334,0,17,38,728
36047049600,Census Tract 496, Kings County, New York,4190,64653,746400,1023,1399,71,108,1265,0,139,110,1206
36047049700,Census Tract 497, Kings County, New York,2838,72344,736500,1530,1982,26,21,342,0,44,65,379
36047049800,Census Tract 498, Kings County, New York,4512,71538,661400,1550,1848,194,0,1666,0,7,256,541
36047049900,Census Tract 499, Kings County, New York,1766,71042,721600,820,1235,6,0,129,0,11,36,349
36047050000,Census Tract 500, Kings County, New York,3694,76290,568100,1512,2089,285,9,859,0,5,89,358
36047050100,Census Tract 501, Kings County, New York,3005,79219,912800,1338,2082,152,0,167,0,17,52,535
36047050202,Census Tract 502.02, Kings County, New York,2306,95284,711500,1351,1950,20,10,110,0,9,57,160
36047050300,Census Tract 503, Kings County, New York,2408,79453,569800,984,1682,11,127,147,0,41,7,393
36047050400,Census Tract 504, Kings County, New York,4515,82935,485400,1828,2406,557,10,478,0,53,135,886
36047050500,Census Tract 505, Kings County, New York,4396,30893,528100,1089,1188,446,82,524,0,0,10,2195
36047050600,Census Tract 506, Kings County, New York,5616,47993,684700,1022,690,2400,8,493,0,25,51,1957
36047050700,Census Tract 507, Kings County, New York,2523,31844,576600,143,1822,141,0,22,0,70,16,452
36047050801,Census Tract 508.01, Kings County, New York,4240,45455,366700,536,363,2872,0,56,0,0,20,929
36047050803,Census Tract 508.03, Kings County, New York,2338,41463,383300,472,467,1323,0,60,11,0,27,450
36047050804,Census Tract 508.04, Kings County, New York,6144,50265,380600,1143,944,2844,0,62,0,145,65,2084
36047050900,Census Tract 509, Kings County, New York,4488,31650,639900,57,4064,144,5,0,11,0,32,237
36047051001,Census Tract 510.01, Kings County, New York,4498,49896,-666666666,882,339,3238,15,91,0,0,50,765
36047051002,Census Tract 510.02, Kings County, New York,4841,50484,1030400,913,526,2944,0,157,0,74,105,1035
36047051100,Census Tract 511, Kings County, New York,3890,33953,461100,1113,1337,199,0,809,0,0,52,1493
36047051200,Census Tract 512, Kings County, New York,5759,40180,602100,1245,743,3092,0,97,0,15,390,1422
36047051300,Census Tract 513, Kings County, New York,4756,67852,725500,2036,2298,109,0,330,0,0,97,1922
36047051400,Census Tract 514, Kings County, New York,7717,45453,292700,1631,982,3349,85,809,0,56,324,2197
36047051500,Census Tract 515, Kings County, New York,1626,112450,855900,1022,1034,106,0,125,0,14,33,314
